x1,y1,z1
1.0,0.8125,0.97872340425531912
1.0,0.8125,0.868421052631579
1.0,0.8125,0.90909090909090906
1.0,0.8125,0.66666666666666663
1.0,0.8125,0.8
1.0,0.8125,0.60606060606060608
1.0,0.8125,0.88524590163934425
1.0,0.8125,0.8928571428571429
1.0,0.8125,0.88950276243093918
1.0,0.8125,0.89855072463768115
1.0,0.77777777777777779,0.95454545454545459
1.0,0.77777777777777779,0.9178082191780822
1.0,0.77777777777777779,0.8035714285714286
1.0,0.77777777777777779,0.91463414634146345
1.0,0.77777777777777779,0.8545454545454545
1.0,0.77777777777777779,0.8029197080291971
1.0,0.77777777777777779,0.8
1.0,0.72727272727272729,0.86
1.0,0.72727272727272729,0.75714285714285712
1.0,0.72727272727272729,0.93684210526315792
1.0,0.72727272727272729,0.956140350877193
1.0,0.72727272727272729,0.91666666666666663
1.0,0.72727272727272729,0.90833333333333333
1.0,0.72727272727272729,0.89473684210526316
1.0,0.72727272727272729,0.85869565217391308
1.0,0.84210526315789469,0.88235294117647056
1.0,0.84210526315789469,0.96296296296296291
1.0,0.84210526315789469,0.95454545454545459
1.0,0.84210526315789469,0.97368421052631582
1.0,0.84210526315789469,0.87323943661971826
1.0,0.84210526315789469,0.92307692307692313
1.0,0.84210526315789469,0.881578947368421
1.0,0.84210526315789469,0.9
1.0,0.84210526315789469,1.0
1.0,0.84210526315789469,0.84328358208955223
1.0,0.84210526315789469,0.93243243243243246
1.0,0.84210526315789469,0.92929292929292928
1.0,0.84210526315789469,0.94252873563218387
1.0,0.84210526315789469,0.954954954954955
1.0,0.84210526315789469,0.8783783783783784
1.0,0.84210526315789469,0.93023255813953487
1.0,0.81818181818181823,0.73076923076923073
1.0,0.81818181818181823,0.98148148148148151
1.0,0.81818181818181823,0.85185185185185186
1.0,0.81818181818181823,0.90476190476190477
1.0,0.81818181818181823,0.89189189189189189
1.0,0.81818181818181823,0.8666666666666667
1.0,0.81818181818181823,0.90123456790123457
1.0,0.81818181818181823,0.93548387096774188
1.0,0.81818181818181823,0.97826086956521741
1.0,0.76923076923076927,0.95454545454545459
1.0,0.76923076923076927,0.95161290322580649
1.0,0.76923076923076927,0.8
1.0,0.76923076923076927,0.88405797101449279
1.0,0.76923076923076927,0.81081081081081086
1.0,0.76923076923076927,0.80555555555555558
1.0,0.76923076923076927,0.90476190476190477
1.0,0.76923076923076927,0.9042553191489362
1.0,0.76923076923076927,0.97142857142857142
1.0,0.76923076923076927,0.67948717948717952
1.0,0.91666666666666663,0.89830508474576276
1.0,0.91666666666666663,0.8
1.0,0.91666666666666663,0.83333333333333337
1.0,0.91666666666666663,0.91304347826086951
1.0,0.91666666666666663,0.87179487179487181
1.0,0.91666666666666663,0.8728813559322034
1.0,0.91666666666666663,0.95652173913043481
1.0,0.91666666666666663,0.94
1.0,0.91666666666666663,0.91428571428571426
1.0,0.91666666666666663,1.0
1.0,0.91666666666666663,0.88888888888888884
1.0,0.92307692307692313,0.74647887323943662
1.0,0.92307692307692313,0.9285714285714286
1.0,0.92307692307692313,0.80555555555555558
1.0,0.92307692307692313,0.96666666666666667
1.0,0.92307692307692313,0.90909090909090906
1.0,0.92307692307692313,0.81818181818181823
1.0,0.92307692307692313,0.8523489932885906
1.0,0.92307692307692313,0.80701754385964908
1.0,0.92307692307692313,0.97058823529411764
1.0,0.92307692307692313,0.87951807228915657
1.0,0.92307692307692313,0.90476190476190477
1.0,0.92307692307692313,0.74137931034482762
0.90909090909090906,0.91666666666666663,0.89090909090909087
0.90909090909090906,0.91666666666666663,0.88461538461538458
0.90909090909090906,0.91666666666666663,0.94444444444444442
0.90909090909090906,0.91666666666666663,0.95522388059701491
0.90909090909090906,0.91666666666666663,0.84210526315789469
0.90909090909090906,0.91666666666666663,0.8571428571428571
0.90909090909090906,0.91666666666666663,0.87019230769230771
0.90909090909090906,0.91666666666666663,0.86274509803921573
0.90909090909090906,0.91666666666666663,0.81132075471698117
0.90909090909090906,0.91666666666666663,0.91176470588235292
1.0,0.33333333333333331,0.768
1.0,0.33333333333333331,0.90410958904109584
1.0,0.91666666666666663,0.89380530973451322
1.0,0.91666666666666663,1.0
1.0,0.91666666666666663,0.93333333333333335
1.0,0.91666666666666663,1.0
1.0,0.91666666666666663,1.0
1.0,0.91666666666666663,0.91666666666666663
1.0,0.91666666666666663,0.86363636363636365
1.0,0.91666666666666663,0.88888888888888884
1.0,0.91666666666666663,0.84313725490196079
1.0,0.91666666666666663,0.83333333333333337
1.0,0.91666666666666663,0.972972972972973
1.0,0.5625,0.84210526315789469
1.0,0.5625,0.95833333333333337
1.0,0.5625,0.86486486486486491
1.0,0.5625,0.94594594594594594
1.0,0.5625,0.9
1.0,0.5625,0.835820895522388
1.0,0.5625,0.84
1.0,0.5625,0.82758620689655171
1.0,0.5625,0.91304347826086951
1.0,0.625,0.780952380952381
1.0,0.625,0.94318181818181823
1.0,0.625,0.93396226415094341
1.0,0.625,0.91346153846153844
1.0,0.625,0.92647058823529416
0.95,0.90909090909090906,0.88235294117647056
0.95,0.90909090909090906,0.94736842105263153
0.95,0.90909090909090906,0.83720930232558144
0.95,0.90909090909090906,0.86614173228346458
0.95,0.90909090909090906,0.86206896551724133
0.95,0.90909090909090906,0.89010989010989006
0.95,0.90909090909090906,0.90721649484536082
0.95,0.90909090909090906,0.84883720930232553
0.95,0.90909090909090906,0.8970588235294118
0.95,0.90909090909090906,0.92941176470588238
0.95,0.90909090909090906,0.91666666666666663
0.95,0.90909090909090906,0.84
0.95,0.90909090909090906,1.0
0.95,0.90909090909090906,0.87804878048780488
0.95,0.90909090909090906,0.8035714285714286
0.95,0.90909090909090906,0.8571428571428571
0.95,0.90909090909090906,0.91111111111111109
0.95,0.90909090909090906,0.94285714285714284
0.95,0.90909090909090906,0.95833333333333337
1.0,0.27272727272727271,0.82352941176470584
1.0,0.27272727272727271,0.65625
1.0,0.27272727272727271,0.77777777777777779
1.0,0.42857142857142855,0.94117647058823528
1.0,0.42857142857142855,0.90909090909090906
1.0,0.42857142857142855,0.912621359223301
1.0,0.5714285714285714,0.79069767441860461
1.0,0.5714285714285714,1.0
1.0,0.5714285714285714,0.91666666666666663
1.0,0.5714285714285714,0.93333333333333335
0.9,0.90909090909090906,0.97222222222222221
0.9,0.90909090909090906,0.88888888888888884
0.9,0.90909090909090906,0.83783783783783783
0.9,0.90909090909090906,0.92957746478873238
0.9,0.90909090909090906,0.94827586206896552
0.9,0.90909090909090906,0.77966101694915257
0.9,0.90909090909090906,0.92982456140350878
0.9,0.90909090909090906,0.87234042553191493
0.9,0.90909090909090906,0.89230769230769236
0.63636363636363635,0.84615384615384615,0.65625
0.63636363636363635,0.84615384615384615,0.83132530120481929
0.63636363636363635,0.84615384615384615,0.88461538461538458
0.63636363636363635,0.84615384615384615,0.86956521739130432
0.63636363636363635,0.84615384615384615,0.8833333333333333
0.63636363636363635,0.84615384615384615,0.97101449275362317
0.63636363636363635,0.84615384615384615,1.0
1.0,0.625,0.69230769230769229
1.0,0.625,0.924812030075188
1.0,0.625,0.91566265060240959
1.0,0.625,0.9363636363636364
1.0,0.625,0.88888888888888884
1.0,0.68181818181818177,0.87179487179487181
1.0,0.68181818181818177,0.92452830188679247
1.0,0.68181818181818177,0.92307692307692313
1.0,0.68181818181818177,0.90476190476190477
1.0,0.68181818181818177,0.76470588235294112
1.0,0.68181818181818177,1.0
1.0,0.68181818181818177,0.87755102040816324
1.0,0.68181818181818177,1.0
1.0,0.68181818181818177,0.91566265060240959
1.0,0.68181818181818177,0.91666666666666663
1.0,0.68181818181818177,0.70370370370370372
1.0,0.68181818181818177,1.0
1.0,0.68181818181818177,0.92957746478873238
1.0,0.68181818181818177,0.625
1.0,0.68181818181818177,0.88095238095238093
0.81818181818181823,0.91666666666666663,0.90697674418604646
0.81818181818181823,0.91666666666666663,0.86153846153846159
0.81818181818181823,0.91666666666666663,0.8375
0.81818181818181823,0.91666666666666663,0.95238095238095233
0.81818181818181823,0.91666666666666663,0.8571428571428571
0.81818181818181823,0.91666666666666663,0.70370370370370372
0.81818181818181823,0.91666666666666663,0.88888888888888884
0.81818181818181823,0.91666666666666663,0.84507042253521125
0.81818181818181823,0.91666666666666663,0.8571428571428571
0.33333333333333331,0.42857142857142855,0.80645161290322576
0.5,0.4,0.98888888888888893
1.0,0.88,0.7857142857142857
1.0,0.88,0.88372093023255816
1.0,0.88,0.9
1.0,0.88,0.85263157894736841
1.0,0.88,0.90789473684210531
1.0,0.88,0.84393063583815031
1.0,0.88,0.890625
1.0,0.88,0.95744680851063835
1.0,0.88,0.87096774193548387
1.0,0.88,0.75
1.0,0.88,0.83116883116883122
1.0,0.88,0.89743589743589747
1.0,0.88,0.81632653061224492
1.0,0.88,0.95121951219512191
1.0,0.88,0.88888888888888884
1.0,0.88,0.972972972972973
1.0,0.88,0.80645161290322576
1.0,0.88,0.91228070175438591
1.0,0.88,0.94736842105263153
1.0,0.88,0.88235294117647056
1.0,0.88,0.875
1.0,0.88,0.84615384615384615
0.9,0.90909090909090906,0.84848484848484851
0.9,0.90909090909090906,0.90909090909090906
0.9,0.90909090909090906,0.94285714285714284
0.9,0.90909090909090906,0.9
0.9,0.90909090909090906,0.90769230769230769
0.9,0.90909090909090906,0.90909090909090906
0.9,0.90909090909090906,0.8
0.9,0.90909090909090906,0.88
0.9,0.90909090909090906,0.90625
0.92307692307692313,0.8666666666666667,0.9152542372881356
0.92307692307692313,0.8666666666666667,0.91176470588235292
0.92307692307692313,0.8666666666666667,0.90909090909090906
0.92307692307692313,0.8666666666666667,0.8970588235294118
0.92307692307692313,0.8666666666666667,0.8928571428571429
0.92307692307692313,0.8666666666666667,1.0
0.92307692307692313,0.8666666666666667,1.0
0.92307692307692313,0.8666666666666667,1.0
0.92307692307692313,0.8666666666666667,0.8
0.92307692307692313,0.8666666666666667,0.76
0.92307692307692313,0.8666666666666667,0.88888888888888884
0.92307692307692313,0.8666666666666667,0.88
0.22222222222222221,0.81818181818181823,0.87777777777777777
0.22222222222222221,0.81818181818181823,0.83333333333333337
0.90909090909090906,0.91666666666666663,0.90625
0.90909090909090906,0.91666666666666663,0.8
0.90909090909090906,0.91666666666666663,0.95121951219512191
0.90909090909090906,0.91666666666666663,0.91666666666666663
0.90909090909090906,0.91666666666666663,0.8571428571428571
0.90909090909090906,0.91666666666666663,0.79411764705882348
0.90909090909090906,0.91666666666666663,1.0
0.90909090909090906,0.91666666666666663,0.75
0.90909090909090906,0.91666666666666663,0.84
0.90909090909090906,0.91666666666666663,0.77272727272727271
0.90909090909090906,0.84615384615384615,0.90909090909090906
0.90909090909090906,0.84615384615384615,0.86885245901639341
0.90909090909090906,0.84615384615384615,0.95121951219512191
0.90909090909090906,0.84615384615384615,0.78723404255319152
0.90909090909090906,0.84615384615384615,0.95918367346938771
0.90909090909090906,0.84615384615384615,0.96296296296296291
0.90909090909090906,0.84615384615384615,0.94736842105263153
0.90909090909090906,0.84615384615384615,0.51851851851851849
0.90909090909090906,0.84615384615384615,0.89473684210526316
0.90909090909090906,0.84615384615384615,0.86274509803921573
1.0,0.54545454545454541,0.75
1.0,0.54545454545454541,0.88135593220338981
1.0,0.54545454545454541,0.93333333333333335
1.0,0.54545454545454541,0.90625
1.0,0.54545454545454541,0.83333333333333337
1.0,0.54545454545454541,0.93023255813953487
1.0,0.76923076923076927,0.782608695652174
1.0,0.76923076923076927,0.75510204081632648
1.0,0.76923076923076927,0.86206896551724133
1.0,0.76923076923076927,0.94936708860759489
1.0,0.76923076923076927,0.90476190476190477
1.0,0.76923076923076927,0.92
1.0,0.76923076923076927,0.93478260869565222
1.0,0.76923076923076927,0.972972972972973
1.0,0.76923076923076927,0.77358490566037741
1.0,0.76923076923076927,0.98809523809523814
1.0,0.77777777777777779,0.87356321839080464
1.0,0.77777777777777779,0.96296296296296291
1.0,0.77777777777777779,0.4
1.0,0.77777777777777779,0.90909090909090906
1.0,0.77777777777777779,0.90163934426229508
1.0,0.77777777777777779,0.8666666666666667
1.0,0.77777777777777779,0.78021978021978022
0.38461538461538464,0.72222222222222221,0.92592592592592593
0.38461538461538464,0.72222222222222221,0.90566037735849059
0.38461538461538464,0.72222222222222221,0.91176470588235292
0.38461538461538464,0.72222222222222221,0.84210526315789469
0.38461538461538464,0.72222222222222221,0.63043478260869568
1.0,0.625,0.90196078431372551
1.0,0.625,0.8928571428571429
1.0,0.625,0.86567164179104472
1.0,0.625,0.88235294117647056
1.0,0.625,0.91
0.8571428571428571,0.90322580645161288,0.953125
0.8571428571428571,0.90322580645161288,0.97142857142857142
0.8571428571428571,0.90322580645161288,0.97014925373134331
0.8571428571428571,0.90322580645161288,0.85416666666666663
0.8571428571428571,0.90322580645161288,1.0
0.8571428571428571,0.90322580645161288,0.95588235294117652
0.8571428571428571,0.90322580645161288,0.76190476190476186
0.8571428571428571,0.90322580645161288,1.0
0.8571428571428571,0.90322580645161288,0.918918918918919
0.8571428571428571,0.90322580645161288,0.80487804878048785
0.8571428571428571,0.90322580645161288,0.92592592592592593
0.8571428571428571,0.90322580645161288,0.85333333333333339
0.8571428571428571,0.90322580645161288,0.696078431372549
0.8571428571428571,0.90322580645161288,0.84782608695652173
0.8571428571428571,0.90322580645161288,0.8928571428571429
0.8571428571428571,0.90322580645161288,0.782608695652174
0.8571428571428571,0.90322580645161288,0.82857142857142863
0.8571428571428571,0.90322580645161288,0.83333333333333337
0.8571428571428571,0.90322580645161288,0.83333333333333337
0.8571428571428571,0.90322580645161288,0.86524822695035464
0.8571428571428571,0.90322580645161288,1.0
0.8571428571428571,0.90322580645161288,0.875
0.8571428571428571,0.90322580645161288,0.96
0.8571428571428571,0.90322580645161288,0.85
0.90909090909090906,0.91666666666666663,0.86885245901639341
0.90909090909090906,0.91666666666666663,0.96491228070175439
0.90909090909090906,0.91666666666666663,0.80769230769230771
0.90909090909090906,0.91666666666666663,0.84313725490196079
0.90909090909090906,0.91666666666666663,0.918918918918919
0.90909090909090906,0.91666666666666663,0.89743589743589747
0.90909090909090906,0.91666666666666663,0.82608695652173914
0.90909090909090906,0.91666666666666663,0.89473684210526316
0.90909090909090906,0.91666666666666663,0.88636363636363635
0.90909090909090906,0.91666666666666663,0.819672131147541
1.0,0.4,0.82857142857142863
1.0,0.4,0.69230769230769229
1.0,0.4,0.782608695652174
1.0,0.4,0.92452830188679247
1.0,0.81818181818181823,1.0
1.0,0.81818181818181823,0.93103448275862066
1.0,0.81818181818181823,0.93333333333333335
1.0,0.81818181818181823,0.82442748091603058
1.0,0.81818181818181823,0.89130434782608692
1.0,0.81818181818181823,0.95348837209302328
1.0,0.81818181818181823,0.79629629629629628
1.0,0.81818181818181823,0.86315789473684212
1.0,0.81818181818181823,0.90566037735849059
1.0,0.77777777777777779,0.82442748091603058
1.0,0.77777777777777779,0.96491228070175439
1.0,0.77777777777777779,0.82608695652173914
1.0,0.77777777777777779,0.75757575757575757
1.0,0.77777777777777779,0.74285714285714288
1.0,0.77777777777777779,1.0
1.0,0.77777777777777779,0.85
1.0,0.625,0.972972972972973
1.0,0.625,0.84782608695652173
1.0,0.625,0.92105263157894735
1.0,0.625,0.8666666666666667
1.0,0.625,1.0
1.0,0.625,0.918918918918919
1.0,0.625,0.89130434782608692
1.0,0.625,0.782608695652174
1.0,0.625,0.84393063583815031
1.0,0.625,0.93043478260869561
1.0,0.73333333333333328,1.0
1.0,0.73333333333333328,0.86363636363636365
1.0,0.73333333333333328,0.88636363636363635
1.0,0.73333333333333328,0.95
1.0,0.73333333333333328,0.89090909090909087
1.0,0.73333333333333328,0.75510204081632648
1.0,0.73333333333333328,0.91176470588235292
1.0,0.73333333333333328,0.8571428571428571
1.0,0.73333333333333328,0.84
1.0,0.73333333333333328,0.89743589743589747
1.0,0.73333333333333328,0.84615384615384615
1.0,0.95,1.0
1.0,0.95,0.94117647058823528
1.0,0.95,0.84615384615384615
1.0,0.95,0.94444444444444442
1.0,0.95,0.88888888888888884
1.0,0.95,0.875
1.0,0.95,0.86813186813186816
1.0,0.95,1.0
1.0,0.95,0.8
1.0,0.95,0.97014925373134331
1.0,0.95,0.97142857142857142
1.0,0.95,0.92
1.0,0.95,0.875
1.0,0.95,0.6333333333333333
1.0,0.95,1.0
1.0,0.95,0.93548387096774188
1.0,0.95,0.95348837209302328
1.0,0.95,0.89743589743589747
1.0,0.95,0.8
1.0,0.55555555555555558,1.0
1.0,0.55555555555555558,1.0
1.0,0.55555555555555558,0.9242424242424242
1.0,0.55555555555555558,0.95833333333333337
1.0,0.55555555555555558,0.88235294117647056
1.0,0.84210526315789469,0.8
1.0,0.84210526315789469,0.93333333333333335
1.0,0.84210526315789469,0.9
1.0,0.84210526315789469,0.8666666666666667
1.0,0.84210526315789469,0.73333333333333328
1.0,0.84210526315789469,1.0
1.0,0.84210526315789469,0.90196078431372551
1.0,0.84210526315789469,0.54
1.0,0.84210526315789469,0.88135593220338981
1.0,0.84210526315789469,0.94444444444444442
1.0,0.84210526315789469,0.9285714285714286
1.0,0.84210526315789469,0.93396226415094341
1.0,0.84210526315789469,0.95
1.0,0.84210526315789469,0.79365079365079361
1.0,0.84210526315789469,0.93333333333333335
1.0,0.84210526315789469,0.81176470588235294
1.0,0.90909090909090906,0.91836734693877553
1.0,0.90909090909090906,0.77777777777777779
1.0,0.90909090909090906,0.92307692307692313
1.0,0.90909090909090906,0.97872340425531912
1.0,0.90909090909090906,0.88095238095238093
1.0,0.90909090909090906,0.77777777777777779
1.0,0.90909090909090906,0.69565217391304346
1.0,0.90909090909090906,0.88888888888888884
1.0,0.90909090909090906,0.8571428571428571
1.0,0.90909090909090906,0.9375
0.94117647058823528,0.80952380952380953,0.90625
0.94117647058823528,0.80952380952380953,0.872093023255814
0.94117647058823528,0.80952380952380953,0.70491803278688525
0.94117647058823528,0.80952380952380953,0.85869565217391308
0.94117647058823528,0.80952380952380953,0.8571428571428571
0.94117647058823528,0.80952380952380953,0.88095238095238093
0.94117647058823528,0.80952380952380953,0.84210526315789469
0.94117647058823528,0.80952380952380953,0.8529411764705882
0.94117647058823528,0.80952380952380953,1.0
0.94117647058823528,0.80952380952380953,0.81818181818181823
0.94117647058823528,0.80952380952380953,0.9464285714285714
0.94117647058823528,0.80952380952380953,0.782608695652174
0.94117647058823528,0.80952380952380953,0.87610619469026552
0.94117647058823528,0.80952380952380953,0.82442748091603058
0.94117647058823528,0.80952380952380953,0.9242424242424242
0.94117647058823528,0.80952380952380953,0.92436974789915971
1.0,0.92307692307692313,0.73333333333333328
1.0,0.92307692307692313,0.92982456140350878
1.0,0.92307692307692313,0.8125
1.0,0.92307692307692313,0.74358974358974361
1.0,0.92307692307692313,0.875
1.0,0.92307692307692313,0.88235294117647056
1.0,0.92307692307692313,0.90196078431372551
1.0,0.92307692307692313,0.81818181818181823
1.0,0.92307692307692313,0.89473684210526316
1.0,0.92307692307692313,0.94444444444444442
1.0,0.92307692307692313,0.76744186046511631
1.0,0.92307692307692313,1.0
